CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,nm_estado,id_country,id_urf,id_product
2025,5,4079000,10,467,ES,1,727600,100,100,270,Espírito Santo,MALTA,VITORIA,OVOS
2025,7,20089710,10,580,PR,1,927700,5,5,16,Paraná,PANAMA,SAO_FRANCISCO_DO_SUL,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,20031000,10,580,PR,1,917800,16,16,131,Paraná,PANAMA,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,4012010,10,434,RS,1,1017700,276,276,383,Rio Grande do Sul,LIBERIA,RIO_GRANDE,LACTEOS
2025,2,15099090,10,351,PR,1,917800,2,2,18,Paraná,HONG_KONG,PARANAGUA,OLEOS_VEGETAIS
2025,1,3024700,10,249,RN,4,417901,3544,3544,37818,Rio Grande do Norte,ESTADOS_UNIDOS,GUARARAPES,CARNES
2025,8,9011110,21,403,MG,1,717800,185,184800,1049611,Minas Gerais,JORDANIA,ITAGUAI,CAFE
2025,9,64051090,13,249,SP,4,817700,3,2,502,São Paulo,ESTADOS_UNIDOS,CAMPINAS,CALCADOS_EM_GERAL
2025,12,9021000,10,351,SC,1,917800,10,10,11,Santa Catarina,HONG_KONG,PARANAGUA,CHA
2025,12,84339090,10,493,SP,4,817700,140,140,992,São Paulo,MEXICO,CAMPINAS,MAQUINAS_AGRICOLAS
2025,2,12122100,10,434,RJ,1,717800,35,35,82,Rio de Janeiro,LIBERIA,ITAGUAI,ALGAS
2025,8,2071412,10,438,GO,1,817800,27270,27270,34496,Goiás,LIBIA,SANTOS,CARNES
2025,5,94036000,11,850,PR,1,917800,418,19252,21501,Paraná,VENEZUELA,PARANAGUA,MOVEIS
2025,3,2022090,10,267,RJ,1,717600,24,24,194,Rio de Janeiro,FILIPINAS,RIO_DE_JANEIRO,CARNES
2025,2,2032900,10,888,GO,1,927700,8250,8250,18266,Goiás,CONGO_REPUBLICA_DEMOCRATICA,SAO_FRANCISCO_DO_SUL,CARNES
2025,3,53092100,10,63,SP,7,1017500,245,245,5047,São Paulo,ARGENTINA,URUGUAIANA,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,6,2044200,10,232,RS,1,1017800,10,10,213,Rio Grande do Sul,DINAMARCA,PORTO_ALEGRE,CARNES
2025,12,28332990,10,63,SC,1,927700,12000,12000,106228,Santa Catarina,ARGENTINA,SAO_FRANCISCO_DO_SUL,FERT_MICRONUTRIENTE
2025,1,21039011,10,434,SP,1,1017700,10,10,18,São Paulo,LIBERIA,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,2071419,10,476,SP,1,817800,132,132,427,São Paulo,MARSHALL_ILHAS,SANTOS,CARNES
2025,1,12051090,10,87,RS,1,1017700,11804000,11804000,6140441,Rio Grande do Sul,BELGICA,RIO_GRANDE,NABO
2025,7,16024900,10,434,SC,1,917800,28,28,164,Santa Catarina,LIBERIA,PARANAGUA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,1,48201000,10,586,RS,7,917500,45,45,199,Rio Grande do Sul,PARAGUAI,FOZ_DO_IGUACU,PAPEIS_EM_GERAL
2025,3,47031900,10,249,ES,1,727600,3372000,3372000,1626224,Espírito Santo,ESTADOS_UNIDOS,VITORIA,CELULOSE
2025,9,15179010,10,741,SP,1,817800,307,307,623,São Paulo,SINGAPURA,SANTOS,OLEOS_VEGETAIS
2025,10,7134090,10,741,PE,1,417902,5,5,125,Pernambuco,SINGAPURA,IPOJUCA,HF_LEGUMES_TEMPEROS
2025,4,16023220,10,434,BA,1,517800,55,55,231,Bahia,LIBERIA,SALVADOR,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,2,7134090,10,467,RS,1,1017700,4,4,11,Rio Grande do Sul,MALTA,RIO_GRANDE,HF_LEGUMES_TEMPEROS
2025,2,4069010,10,538,ES,1,717600,24,24,469,Espírito Santo,NORUEGA,RIO_DE_JANEIRO,LACTEOS
2025,11,15171000,10,476,SP,1,817800,53,53,186,São Paulo,MARSHALL_ILHAS,SANTOS,OLEOS_VEGETAIS
2025,5,2062990,10,858,TO,1,817800,21960,21960,78523,Tocantins,VIETNA,SANTOS,CARNES
2025,2,19052090,10,741,CE,1,317900,6,6,11,Ceará,SINGAPURA,FORTALEZA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,84249090,10,149,SP,4,817700,15,15,883,São Paulo,CANADA,CAMPINAS,MAQUINAS_AGRICOLAS
2025,7,15029000,10,369,RS,1,1017700,27004,27004,25416,Rio Grande do Sul,IRAQUE,RIO_GRANDE,GORDURAS_ANIMAIS
2025,12,8039000,10,111,BA,1,517800,40,40,31,Bahia,BULGARIA,SALVADOR,FRUTAS
2025,3,19053100,10,467,RS,1,1017800,12,12,59,Rio Grande do Sul,MALTA,PORTO_ALEGRE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,21023000,10,434,PR,1,817800,1,1,8,Paraná,LIBERIA,SANTOS,FERMENTOS
2025,10,48132000,10,493,RJ,1,717600,113403,113403,281895,Rio de Janeiro,MEXICO,RIO_DE_JANEIRO,PAPEIS_EM_GERAL
2025,3,2071413,10,63,SP,1,717600,712,712,1766,São Paulo,ARGENTINA,RIO_DE_JANEIRO,CARNES
2025,11,4029900,10,434,PR,1,917800,60,60,123,Paraná,LIBERIA,PARANAGUA,LACTEOS
2025,1,21039011,10,434,CE,1,317900,33,33,148,Ceará,LIBERIA,FORTALEZA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,4064000,10,434,SP,1,717800,9,9,123,São Paulo,LIBERIA,ITAGUAI,LACTEOS
2025,4,2062990,10,741,RO,1,817800,41008,41008,26338,Rondônia,SINGAPURA,SANTOS,CARNES
2025,11,19059020,10,580,PA,1,217800,2,2,11,Pará,PANAMA,BELEM,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,16023210,10,434,ES,1,727600,6,6,139,Espírito Santo,LIBERIA,VITORIA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,8,38059090,10,434,RJ,1,817800,10,10,3371,Rio de Janeiro,LIBERIA,SANTOS,ESSENCIAS_VEGETAIS
2025,12,21069090,10,573,PA,1,717800,47040,47040,259586,Pará,PAISES_BAIXOS_HOLANDA,ITAGUAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,8039000,10,87,RJ,1,717800,30,30,74,Rio de Janeiro,BELGICA,ITAGUAI,FRUTAS
2025,8,2061000,10,476,BA,1,517800,20,20,45,Bahia,MARSHALL_ILHAS,SALVADOR,CARNES
2025,7,7104000,10,105,RJ,1,717600,1,1,8,Rio de Janeiro,BRASIL,RIO_DE_JANEIRO,HF_LEGUMES_TEMPEROS
2025,7,2071422,10,741,RJ,1,812051,180,180,757,Rio de Janeiro,SINGAPURA,SAO_SEBASTIAO,CARNES
2025,2,22086000,17,160,ES,1,727600,1,1,9,Espírito Santo,CHINA,VITORIA,BEBIDAS_ALCOOLICAS
2025,12,17049090,10,573,SP,1,817800,9516,9516,31379,São Paulo,PAISES_BAIXOS_HOLANDA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,3028936,10,845,RS,7,1017701,50080,50080,39674,Rio Grande do Sul,URUGUAI,CHUI,CARNES
2025,10,7097000,10,607,PA,1,217800,3,3,14,Pará,PORTUGAL,BELEM,HF_LEGUMES_TEMPEROS
2025,1,7041000,10,275,CE,1,317900,10,10,59,Ceará,FRANCA,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,10,7019000,10,476,AL,1,510353,50,50,45,Alagoas,MARSHALL_ILHAS,ILHEUS,HF_LEGUMES_TEMPEROS
2025,2,48114110,10,589,SP,1,817800,759,759,8121,São Paulo,PERU,SANTOS,PAPEIS_EM_GERAL
2025,12,16024900,10,741,RJ,1,717600,7,7,46,Rio de Janeiro,SINGAPURA,RIO_DE_JANEIRO,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,8,22021000,17,249,RJ,1,717800,35,35,61,Rio de Janeiro,ESTADOS_UNIDOS,ITAGUAI,BEBIDAS_NAO_ALCOOLICAS
2025,11,17011400,21,467,PR,1,917800,0,0,8,Paraná,MALTA,PARANAGUA,ACUCAR_ADOCANTES
2025,5,2064900,10,351,ES,1,727600,45,45,111,Espírito Santo,HONG_KONG,VITORIA,CARNES
2025,6,62063000,11,607,SC,4,817700,19,6,253,Santa Catarina,PORTUGAL,CAMPINAS,VESTUARIO
2025,9,17019100,10,434,AM,1,227600,67,67,80,Amazonas,LIBERIA,MANAUS,ACUCAR_ADOCANTES
2025,5,3057200,10,351,PA,4,817600,24192,24192,983022,Pará,HONG_KONG,SAO_PAULO,CARNES
2025,10,41071220,15,386,PR,1,917800,309858,219684,1761197,Paraná,ITALIA,PARANAGUA,COUROS_PELES
2025,6,9101100,10,741,ES,1,727600,15,15,28,Espírito Santo,SINGAPURA,VITORIA,HF_LEGUMES_TEMPEROS
2025,4,7093000,10,267,SC,1,917800,30,30,35,Santa Catarina,FILIPINAS,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,7,2044200,10,476,SP,1,817800,55,55,690,São Paulo,MARSHALL_ILHAS,SANTOS,CARNES
2025,3,84369900,10,764,SP,4,817600,2,2,355,São Paulo,SUECIA,SAO_PAULO,MAQUINAS_AGRICOLAS
2025,12,2023000,10,399,SP,1,817800,185,185,1376,São Paulo,JAPAO,SANTOS,CARNES
2025,6,7070000,10,628,RJ,1,717800,10,10,13,Rio de Janeiro,REINO_UNIDO,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,7,42022220,11,97,ND,4,817600,696,134,2179,,BOLIVIA,SAO_PAULO,ARTIGOS_COUROS_PELES
2025,2,2071412,10,229,PR,1,717600,3268,3268,3682,Paraná,BENIN,RIO_DE_JANEIRO,CARNES
2025,1,3011190,11,351,AM,4,817600,1944,19,11275,Amazonas,HONG_KONG,SAO_PAULO,PEIXES_VIVOS
2025,3,7019000,10,351,PR,1,917800,150,150,121,Paraná,HONG_KONG,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,5,2062100,10,77,ES,1,727600,20,20,39,Espírito Santo,BAHAMAS,VITORIA,CARNES
2025,10,33011300,10,275,SP,1,817800,268,268,23427,São Paulo,FRANCA,SANTOS,OLEOS_VEGETAIS
2025,12,8081000,10,351,MA,1,317903,432,432,1628,Maranhão,HONG_KONG,SAO_LUIS,FRUTAS
2025,7,48209000,10,249,SP,1,817800,37157,37157,77984,São Paulo,ESTADOS_UNIDOS,SANTOS,PAPEIS_EM_GERAL
2025,12,7049000,10,573,CE,1,317900,5,5,6,Ceará,PAISES_BAIXOS_HOLANDA,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,12,16024900,10,359,PE,1,440151,24,24,133,Pernambuco,ILHA_DE_MAN,MACEIO,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,10,20089900,10,249,AP,1,817800,22684,22684,63120,Amapá,ESTADOS_UNIDOS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,8031000,10,351,ES,1,727600,75,75,78,Espírito Santo,HONG_KONG,VITORIA,FRUTAS
2025,8,3054100,10,538,RJ,1,812051,10,10,339,Rio de Janeiro,NORUEGA,SAO_SEBASTIAO,CARNES
2025,5,4069020,10,467,SP,1,817800,43,43,628,São Paulo,MALTA,SANTOS,LACTEOS
2025,11,10063021,10,580,SC,1,1017700,310,310,268,Santa Catarina,PANAMA,RIO_GRANDE,ARROZ
2025,10,47032900,10,399,MS,1,927800,312000,312000,145600,Mato Grosso do Sul,JAPAO,ITAJAI,CELULOSE
2025,12,44123900,16,586,PR,15,917500,4,796,2438,Paraná,PARAGUAI,FOZ_DO_IGUACU,MADEIRA_PRODUTOS_COM_MADEIRA
2025,7,48182000,10,827,SP,4,817600,39,39,77,São Paulo,TURQUIA,SAO_PAULO,PAPEIS_EM_GERAL
2025,5,42022220,11,607,SP,4,817600,31,5,555,São Paulo,PORTUGAL,SAO_PAULO,ARTIGOS_COUROS_PELES
2025,11,3031300,10,573,RS,1,1017700,12,12,178,Rio Grande do Sul,PAISES_BAIXOS_HOLANDA,RIO_GRANDE,CARNES
2025,4,84368000,11,521,SC,1,927800,26,6925,51590,Santa Catarina,NICARAGUA,ITAJAI,MAQUINAS_AGRICOLAS
2025,4,21011110,21,467,RS,1,1017700,0,3,155,Rio Grande do Sul,MALTA,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,4071100,20,493,SP,4,817600,379380,302934,1531802,São Paulo,MEXICO,SAO_PAULO,OVOS
2025,3,7069000,10,63,SP,1,817800,348,348,584,São Paulo,ARGENTINA,SANTOS,HF_LEGUMES_TEMPEROS
2025,6,2071412,10,573,RJ,1,717600,63,63,185,Rio de Janeiro,PAISES_BAIXOS_HOLANDA,RIO_DE_JANEIRO,CARNES
2025,5,84335990,11,361,SP,4,817600,4,3420,34864,São Paulo,INDIA,SAO_PAULO,MAQUINAS_AGRICOLAS
2025,2,19022000,10,845,PR,7,1017701,34241,34241,104816,Paraná,URUGUAI,CHUI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,10,42022220,11,850,SC,4,817700,51,5,25,Santa Catarina,VENEZUELA,CAMPINAS,ARTIGOS_COUROS_PELES
2025,6,2032200,10,77,SC,1,927700,7,7,28,Santa Catarina,BAHAMAS,SAO_FRANCISCO_DO_SUL,CARNES
2025,6,16023230,10,285,SC,1,927700,3267,3267,7415,Santa Catarina,GAMBIA,SAO_FRANCISCO_DO_SUL,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,11,21032010,10,467,SC,1,817800,14,14,47,Santa Catarina,MALTA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,9030090,10,467,SP,1,817800,0,0,3,São Paulo,MALTA,SANTOS,CHA
2025,4,8055000,10,23,MA,1,317903,5,5,8,Maranhão,ALEMANHA,SAO_LUIS,FRUTAS
2025,12,19059010,10,741,ES,1,710251,11,11,28,Espírito Santo,SINGAPURA,CAMPOS_DOS_GOYTACAZES,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,15060000,10,476,PA,1,217800,120,120,222,Pará,MARSHALL_ILHAS,BELEM,GORDURAS_ANIMAIS
2025,4,9011110,21,275,MG,4,817700,0,15,1825,Minas Gerais,FRANCA,CAMPINAS,CAFE
2025,12,61112000,11,687,SC,4,927501,1371,137,7378,Santa Catarina,EL_SALVADOR,FLORIANOPOLIS,VESTUARIO
2025,11,29054400,10,158,PR,7,1017500,8960,8960,7123,Paraná,CHILE,URUGUAIANA,OUTROS_ALCOOIS
2025,5,52083900,10,169,MG,4,817700,337,337,7134,Minas Gerais,COLOMBIA,CAMPINAS,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,3,2032900,10,728,PR,1,917800,26969,26969,78322,Paraná,SENEGAL,PARANAGUA,CARNES
2025,5,15171000,10,301,ES,1,727600,20,20,75,Espírito Santo,GRECIA,VITORIA,OLEOS_VEGETAIS
2025,9,2032900,10,647,RS,1,927800,53626,53626,109213,Rio Grande do Sul,REPUBLICA_DOMINICANA,ITAJAI,CARNES
2025,10,7123100,10,580,SP,1,817800,3,3,16,São Paulo,PANAMA,SANTOS,HF_LEGUMES_TEMPEROS
2025,5,44123900,16,670,SC,1,917800,203,102800,57076,Santa Catarina,ROMENIA,PARANAGUA,MADEIRA_PRODUTOS_COM_MADEIRA
2025,10,8055000,10,77,AL,1,417902,5,5,7,Alagoas,BAHAMAS,IPOJUCA,FRUTAS
2025,8,22084000,17,628,SP,1,817800,1176,1176,5228,São Paulo,REINO_UNIDO,SANTOS,BEBIDAS_ALCOOLICAS
2025,1,48181000,10,845,PR,7,1010351,14363,14363,13355,Paraná,URUGUAI,SANTANA_DO_LIVRAMENTO,PAPEIS_EM_GERAL
2025,10,63052000,10,580,RJ,1,710251,8,8,104,Rio de Janeiro,PANAMA,CAMPOS_DOS_GOYTACAZES,VESTUARIO
2025,2,19019090,10,97,RJ,4,817600,12,12,49,Rio de Janeiro,BOLIVIA,SAO_PAULO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,9093200,10,434,ES,1,727600,0,0,1,Espírito Santo,LIBERIA,VITORIA,HF_LEGUMES_TEMPEROS
2025,11,64039990,13,521,CE,1,817800,324,149,4904,Ceará,NICARAGUA,SANTOS,CALCADOS_EM_GERAL
2025,7,3019911,10,163,BA,1,517800,40,40,219,Bahia,CHIPRE,SALVADOR,PEIXES_VIVOS
2025,6,8132020,10,741,SP,1,817800,3,3,44,São Paulo,SINGAPURA,SANTOS,FRUTAS
2025,8,7133590,10,232,PA,1,217800,3,3,7,Pará,DINAMARCA,BELEM,HF_LEGUMES_TEMPEROS
2025,2,94034000,11,647,SP,1,927800,3,128,2617,São Paulo,REPUBLICA_DOMINICANA,ITAJAI,MOVEIS
2025,7,2071423,10,65,MS,1,917800,6996,6996,15422,Mato Grosso do Sul,ARUBA,PARANAGUA,CARNES
2025,11,61089100,11,845,SC,7,1010252,58,24,406,Santa Catarina,URUGUAI,JAGUARAO,VESTUARIO
2025,6,44170090,11,647,RS,1,1017700,90000,25000,38700,Rio Grande do Sul,REPUBLICA_DOMINICANA,RIO_GRANDE,MADEIRA_PRODUTOS_COM_MADEIRA
2025,2,15179010,10,351,RS,1,1017700,3,3,21,Rio Grande do Sul,HONG_KONG,RIO_GRANDE,OLEOS_VEGETAIS
2025,12,60062100,10,239,SC,4,817600,233,233,1882,Santa Catarina,EQUADOR,SAO_PAULO,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,5,8051000,10,607,SP,1,817800,65,65,86,São Paulo,PORTUGAL,SANTOS,FRUTAS
2025,2,19021900,10,249,MG,1,817800,7698,7698,15321,Minas Gerais,ESTADOS_UNIDOS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,11062000,10,325,AP,7,240151,1020,1020,810,Amapá,GUIANA_FRANCESA,OIAPOQUE,FARINHAS
2025,1,8039000,10,628,CE,1,317900,40488,40488,23577,Ceará,REINO_UNIDO,FORTALEZA,FRUTAS
2025,11,3038990,10,160,BA,1,517800,15,15,149,Bahia,CHINA,SALVADOR,CARNES
2025,12,5040013,10,351,RS,1,927700,9390,9390,9122,Rio Grande do Sul,HONG_KONG,SAO_FRANCISCO_DO_SUL,TRIPAS_ANIMAIS
2025,10,7093000,10,77,PR,1,817800,10,10,11,Paraná,BAHAMAS,SANTOS,HF_LEGUMES_TEMPEROS
2025,4,2071424,10,267,RS,1,927700,521240,521240,252217,Rio Grande do Sul,FILIPINAS,SAO_FRANCISCO_DO_SUL,CARNES
2025,7,2071422,10,297,RS,1,927502,1425,1425,3859,Rio Grande do Sul,GRANADA,IMBITUBA,CARNES
2025,7,16023230,10,434,BA,1,517800,7,7,26,Bahia,LIBERIA,SALVADOR,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,2,47032900,10,72,SP,1,817800,4400000,4400000,2243914,São Paulo,AUSTRIA,SANTOS,CELULOSE
2025,5,8012200,10,69,PA,1,217800,16000,16000,274780,Pará,AUSTRALIA,BELEM,CASTANHAS_NOZES
2025,4,12081000,10,580,MA,1,317903,5,5,54,Maranhão,PANAMA,SAO_LUIS,FARINHAS
2025,8,2023000,10,386,RS,1,817800,6297,6297,48767,Rio Grande do Sul,ITALIA,SANTOS,CARNES
2025,7,7094000,10,580,ES,1,727600,6,6,44,Espírito Santo,PANAMA,VITORIA,HF_LEGUMES_TEMPEROS
2025,4,16023230,10,476,RJ,1,717600,12,12,65,Rio de Janeiro,MARSHALL_ILHAS,RIO_DE_JANEIRO,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,7,44111399,16,647,SC,1,927700,5,3659,3196,Santa Catarina,REPUBLICA_DOMINICANA,SAO_FRANCISCO_DO_SUL,MADEIRA_PRODUTOS_COM_MADEIRA
2025,5,8083000,10,776,SP,1,717800,18,18,69,São Paulo,TAILANDIA,ITAGUAI,FRUTAS
2025,1,15121911,10,467,RS,1,1017800,45,45,103,Rio Grande do Sul,MALTA,PORTO_ALEGRE,OLEOS_VEGETAIS
2025,12,61045200,11,163,SC,4,817700,1,0,5,Santa Catarina,CHIPRE,CAMPINAS,VESTUARIO
2025,7,5069000,10,434,SC,1,927502,20,20,57,Santa Catarina,LIBERIA,IMBITUBA,OSSOS
2025,1,48191000,10,158,SP,7,1017500,10858,10858,37268,São Paulo,CHILE,URUGUAIANA,PAPEIS_EM_GERAL
2025,9,42022100,11,345,RS,1,817800,60,36,3983,Rio Grande do Sul,HONDURAS,SANTOS,ARTIGOS_COUROS_PELES
2025,6,20082010,10,232,SP,1,817800,10,10,46,São Paulo,DINAMARCA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,19053200,10,249,MG,1,817800,2424,2424,22358,Minas Gerais,ESTADOS_UNIDOS,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,15119000,10,573,SP,1,317900,903,903,7287,São Paulo,PAISES_BAIXOS_HOLANDA,FORTALEZA,OLEOS_VEGETAIS
2025,12,48182000,10,767,SP,4,817600,7,7,1,São Paulo,SUICA,SAO_PAULO,PAPEIS_EM_GERAL
2025,4,8031000,10,351,RS,1,1017700,35,35,44,Rio Grande do Sul,HONG_KONG,RIO_GRANDE,FRUTAS
2025,6,8044000,10,493,RJ,1,717600,18,18,50,Rio de Janeiro,MEXICO,RIO_DE_JANEIRO,FRUTAS
2025,3,12019000,21,386,TO,1,217800,1204,1203737,445022,Tocantins,ITALIA,BELEM,SOJA
2025,6,5119190,10,399,SP,1,817800,26000,26000,122083,São Paulo,JAPAO,SANTOS,OUTROS_PRODUTOS_DE_PEIXES_ETC_IMPROPRIOS_PARA_ALIMENTACAO_HUMANA
2025,3,62045200,11,580,SP,4,817700,5,1,315,São Paulo,PANAMA,CAMPINAS,VESTUARIO
2025,4,11081200,10,169,PR,1,817800,168500,168500,152548,Paraná,COLOMBIA,SANTOS,AMIDO
2025,3,17011200,10,77,RS,1,1017700,100,100,57,Rio Grande do Sul,BAHAMAS,RIO_GRANDE,ACUCAR_ADOCANTES
2025,9,16025000,10,431,SP,1,817800,19894,19894,89632,São Paulo,LIBANO,SANTOS,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,9,2071412,10,127,MG,1,817800,53230,53230,69559,Minas Gerais,CABO_VERDE,SANTOS,CARNES
2025,4,44089090,16,474,SC,1,917800,195,142000,35044,Santa Catarina,MARROCOS,PARANAGUA,MADEIRA_PRODUTOS_COM_MADEIRA
2025,12,15029000,10,160,MT,1,927700,30350,30350,75663,Mato Grosso,CHINA,SAO_FRANCISCO_DO_SUL,GORDURAS_ANIMAIS
2025,7,9012100,10,687,SP,1,817800,1800,1800,16179,São Paulo,EL_SALVADOR,SANTOS,CAFE
2025,11,7020000,10,434,CE,1,317900,89,89,136,Ceará,LIBERIA,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,3,7061000,10,467,SP,1,917800,81,81,109,São Paulo,MALTA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,11,7061000,10,467,AP,1,240152,20,20,61,Amapá,MALTA,SANTANA,HF_LEGUMES_TEMPEROS
2025,8,4022110,10,23,SP,4,817600,48,48,416,São Paulo,ALEMANHA,SAO_PAULO,LACTEOS
2025,9,7020000,10,455,SP,1,717600,4,4,31,São Paulo,MALASIA,RIO_DE_JANEIRO,HF_LEGUMES_TEMPEROS
2025,10,2023000,10,434,PR,1,927700,20,20,58,Paraná,LIBERIA,SAO_FRANCISCO_DO_SUL,CARNES
2025,3,52082900,10,87,MG,1,717600,546,546,1636,Minas Gerais,BELGICA,RIO_DE_JANEIRO,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,11,61071100,11,586,SP,7,917500,264,23,615,São Paulo,PARAGUAI,FOZ_DO_IGUACU,VESTUARIO
2025,5,9021000,10,163,AP,1,240152,0,0,7,Amapá,CHIPRE,SANTANA,CHA
2025,10,9041200,10,105,ES,1,727600,1,1,17,Espírito Santo,BRASIL,VITORIA,HF_LEGUMES_TEMPEROS
2025,7,7049000,10,267,MA,1,317903,15,15,18,Maranhão,FILIPINAS,SAO_LUIS,HF_LEGUMES_TEMPEROS
2025,4,5119999,10,149,RS,1,817800,8524,8524,124800,Rio Grande do Sul,CANADA,SANTOS,OUTROS_PRODUTOS_DE_ORIGEM_ANIMAL_IMPROPRIOS_PARA_ALIMENTACAO_HUMANA
2025,4,15081000,10,476,PA,1,217800,45,45,119,Pará,MARSHALL_ILHAS,BELEM,OLEOS_VEGETAIS
2025,2,48025610,10,756,SP,1,817800,187868,187868,146050,São Paulo,AFRICA_DO_SUL,SANTOS,PAPEIS_EM_GERAL
2025,7,3028990,10,467,MA,1,317903,30,30,75,Maranhão,MALTA,SAO_LUIS,CARNES
2025,11,48191000,10,845,RS,7,1017701,913990,913990,931176,Rio Grande do Sul,URUGUAI,CHUI,PAPEIS_EM_GERAL
2025,9,22084000,17,275,MG,1,817800,920,920,7517,Minas Gerais,FRANCA,SANTOS,BEBIDAS_ALCOOLICAS
2025,8,44111290,16,589,PR,1,927700,1267,1081748,596972,Paraná,PERU,SAO_FRANCISCO_DO_SUL,MADEIRA_PRODUTOS_COM_MADEIRA
2025,10,4063000,10,573,SC,1,927502,10,10,90,Santa Catarina,PAISES_BAIXOS_HOLANDA,IMBITUBA,LACTEOS
2025,2,2012090,10,434,MA,1,317903,123,123,928,Maranhão,LIBERIA,SAO_LUIS,CARNES
2025,2,52010020,21,827,MA,1,817800,125,124461,199518,Maranhão,TURQUIA,SANTOS,ALGODAO
2025,11,7133190,10,741,SP,1,817800,32,32,133,São Paulo,SINGAPURA,SANTOS,HF_LEGUMES_TEMPEROS
2025,5,3031900,10,77,ES,1,727600,59,59,836,Espírito Santo,BAHAMAS,VITORIA,CARNES
2025,4,9011110,21,63,SP,7,1017500,52,52800,448930,São Paulo,ARGENTINA,URUGUAIANA,CAFE
2025,10,3038932,10,573,PA,1,817800,9072,9072,96910,Pará,PAISES_BAIXOS_HOLANDA,SANTOS,CARNES
